game_id,game_date_est,home_team_id,visitor_team_id,season,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,home_team_wins
21800964,2019-03-05,1610612744,1610612738,2018,95.0,0.4,0.826,0.229,26.0,45.0,128.0,0.51,0.941,0.412,38.0,46.0,0
21800952,2019-03-04,1610612751,1610612742,2018,127.0,0.565,0.737,0.415,29.0,48.0,88.0,0.35600000000000004,0.636,0.267,20.0,36.0,1
21800953,2019-03-04,1610612748,1610612737,2018,114.0,0.557,0.708,0.391,23.0,40.0,113.0,0.418,0.8,0.37,25.0,42.0,1
21800954,2019-03-04,1610612759,1610612743,2018,104.0,0.482,0.737,0.32,27.0,43.0,103.0,0.4320000000000001,1.0,0.425,27.0,43.0,1
21800955,2019-03-04,1610612756,1610612749,2018,114.0,0.451,0.8059999999999999,0.318,22.0,56.0,105.0,0.368,0.742,0.28600000000000003,17.0,57.0,1
21800956,2019-03-04,1610612762,1610612740,2018,112.0,0.467,0.857,0.368,35.0,47.0,115.0,0.479,0.778,0.45,24.0,44.0,0
21800957,2019-03-04,1610612758,1610612752,2018,115.0,0.47,0.7879999999999999,0.379,28.0,43.0,108.0,0.459,0.643,0.414,17.0,48.0,1
21800958,2019-03-04,1610612747,1610612746,2018,105.0,0.418,0.792,0.263,22.0,40.0,113.0,0.494,0.833,0.379,25.0,50.0,0
21800944,2019-03-03,1610612766,1610612757,2018,108.0,0.446,0.87,0.424,25.0,35.0,118.0,0.448,0.913,0.344,26.0,48.0,0
21800945,2019-03-03,1610612738,1610612745,2018,104.0,0.481,0.759,0.28600000000000003,23.0,44.0,115.0,0.475,0.621,0.412,22.0,42.0,0
21800946,2019-03-03,1610612741,1610612737,2018,118.0,0.511,0.762,0.29600000000000004,25.0,42.0,123.0,0.472,0.643,0.5,30.0,46.0,0
21800947,2019-03-03,1610612746,1610612752,2018,128.0,0.49,0.765,0.5429999999999999,33.0,53.0,107.0,0.398,0.765,0.379,23.0,46.0,1
21800948,2019-03-03,1610612739,1610612753,2018,107.0,0.434,0.913,0.326,20.0,44.0,93.0,0.443,0.818,0.231,23.0,41.0,1
21800949,2019-03-03,1610612765,1610612761,2018,112.0,0.465,0.69,0.364,25.0,46.0,107.0,0.385,0.792,0.359,22.0,50.0,1
21800950,2019-03-03,1610612764,1610612750,2018,135.0,0.5,0.813,0.333,30.0,46.0,121.0,0.525,0.684,0.14800000000000002,25.0,46.0,1
21800951,2019-03-03,1610612760,1610612763,2018,99.0,0.355,0.727,0.3,19.0,53.0,95.0,0.443,0.947,0.318,22.0,44.0,1
21800935,2019-03-02,1610612739,1610612765,2018,93.0,0.342,0.813,0.382,15.0,33.0,129.0,0.54,0.882,0.541,27.0,51.0,0
21800936,2019-03-02,1610612754,1610612753,2018,112.0,0.545,0.875,0.259,31.0,36.0,117.0,0.505,0.789,0.35700000000000004,28.0,41.0,0
21800937,2019-03-02,1610612748,1610612751,2018,117.0,0.489,0.682,0.412,36.0,57.0,88.0,0.35200000000000004,0.773,0.214,20.0,36.0,1
21800938,2019-03-02,1610612755,1610612744,2018,117.0,0.448,0.862,0.452,26.0,46.0,120.0,0.506,0.706,0.424,23.0,39.0,0
21800939,2019-03-02,1610612742,1610612763,2018,81.0,0.306,0.667,0.175,17.0,43.0,111.0,0.5,0.792,0.412,30.0,50.0,0
21800940,2019-03-02,1610612759,1610612760,2018,116.0,0.495,0.72,0.421,15.0,49.0,102.0,0.455,0.625,0.241,17.0,45.0,1
21800941,2019-03-02,1610612743,1610612740,2018,112.0,0.424,0.862,0.281,25.0,44.0,120.0,0.489,0.6920000000000001,0.4,28.0,47.0,0
21800942,2019-03-02,1610612756,1610612747,2018,118.0,0.513,0.85,0.231,21.0,41.0,109.0,0.483,0.652,0.32,27.0,40.0,1
21800943,2019-03-02,1610612762,1610612749,2018,115.0,0.458,0.5770000000000001,0.414,22.0,53.0,111.0,0.385,0.733,0.385,20.0,53.0,1
21800928,2019-03-01,1610612737,1610612741,2018,161.0,0.496,0.68,0.3670000000000001,33.0,59.0,168.0,0.471,0.7290000000000001,0.438,30.0,62.0,0
21800929,2019-03-01,1610612751,1610612766,2018,112.0,0.512,0.778,0.313,27.0,37.0,123.0,0.532,0.8240000000000001,0.429,24.0,40.0,0
21800930,2019-03-01,1610612761,1610612757,2018,119.0,0.556,0.905,0.35700000000000004,29.0,32.0,117.0,0.494,0.826,0.424,24.0,42.0,1
21800931,2019-03-01,1610612738,1610612764,2018,107.0,0.447,0.765,0.28600000000000003,26.0,46.0,96.0,0.404,0.737,0.263,20.0,53.0,1
21800932,2019-03-01,1610612756,1610612740,2018,116.0,0.426,0.857,0.353,25.0,39.0,130.0,0.575,0.7,0.593,34.0,50.0,0
21800933,2019-03-01,1610612758,1610612746,2018,109.0,0.441,0.84,0.28600000000000003,27.0,46.0,116.0,0.435,0.727,0.387,19.0,58.0,0
21800934,2019-03-01,1610612747,1610612749,2018,120.0,0.479,0.833,0.325,29.0,40.0,131.0,0.516,0.875,0.35,30.0,51.0,0
21800922,2019-02-28,1610612754,1610612750,2018,122.0,0.476,0.8390000000000001,0.593,35.0,35.0,115.0,0.472,0.6759999999999999,0.308,16.0,56.0,1
21800923,2019-02-28,1610612753,1610612744,2018,103.0,0.449,0.8,0.355,24.0,53.0,96.0,0.402,0.9,0.225,16.0,47.0,1
21800924,2019-02-28,1610612752,1610612739,2018,118.0,0.484,0.652,0.344,26.0,40.0,125.0,0.513,0.8059999999999999,0.412,24.0,40.0,0
21800925,2019-02-28,1610612745,1610612748,2018,121.0,0.494,0.929,0.413,22.0,36.0,118.0,0.519,0.792,0.536,28.0,34.0,1
21800927,2019-02-28,1610612760,1610612755,2018,104.0,0.4370000000000001,0.7140000000000001,0.29600000000000004,28.0,44.0,108.0,0.462,0.632,0.4,33.0,44.0,0
21800926,2019-02-28,1610612743,1610612762,2018,104.0,0.404,0.708,0.28,25.0,55.0,111.0,0.44,0.636,0.3720000000000001,25.0,44.0,0
21800911,2019-02-27,1610612766,1610612745,2018,113.0,0.47,0.852,0.364,25.0,48.0,118.0,0.462,0.875,0.333,23.0,37.0,0
21800912,2019-02-27,1610612737,1610612750,2018,131.0,0.426,0.8440000000000001,0.414,32.0,65.0,123.0,0.431,0.6970000000000001,0.316,29.0,47.0,1
21800914,2019-02-27,1610612751,1610612764,2018,116.0,0.459,0.769,0.229,20.0,41.0,125.0,0.458,0.8390000000000001,0.297,34.0,57.0,0
21800915,2019-02-27,1610612748,1610612744,2018,126.0,0.506,0.8,0.439,20.0,48.0,125.0,0.494,0.7140000000000001,0.354,21.0,37.0,1
21800913,2019-02-27,1610612738,1610612757,2018,92.0,0.465,0.7,0.179,20.0,41.0,97.0,0.422,0.75,0.182,14.0,48.0,0
21800916,2019-02-27,1610612763,1610612741,2018,107.0,0.436,0.889,0.333,25.0,46.0,109.0,0.476,0.92,0.333,20.0,42.0,0
21800917,2019-02-27,1610612759,1610612765,2018,105.0,0.519,0.706,0.529,24.0,55.0,93.0,0.36,0.857,0.395,19.0,41.0,1
21800918,2019-02-27,1610612742,1610612754,2018,110.0,0.494,0.609,0.4320000000000001,27.0,42.0,101.0,0.481,0.81,0.35700000000000004,19.0,38.0,1
21800919,2019-02-27,1610612762,1610612746,2018,111.0,0.413,0.75,0.324,22.0,56.0,105.0,0.394,0.867,0.192,16.0,47.0,1
21800920,2019-02-27,1610612758,1610612749,2018,140.0,0.449,0.733,0.364,30.0,58.0,141.0,0.482,0.762,0.378,36.0,57.0,0
21800921,2019-02-27,1610612747,1610612740,2018,125.0,0.521,0.613,0.32,37.0,39.0,119.0,0.451,0.741,0.2,31.0,52.0,1
21800908,2019-02-26,1610612752,1610612753,2018,108.0,0.4270000000000001,0.7809999999999999,0.292,17.0,51.0,103.0,0.438,0.7,0.344,26.0,47.0,1
21800909,2019-02-26,1610612761,1610612738,2018,118.0,0.489,0.643,0.472,33.0,45.0,95.0,0.384,0.821,0.2,24.0,47.0,1
21800910,2019-02-26,1610612743,1610612760,2018,121.0,0.466,0.743,0.464,28.0,47.0,112.0,0.453,0.64,0.263,31.0,46.0,1
21800897,2019-02-25,1610612766,1610612744,2018,110.0,0.44,0.885,0.212,23.0,38.0,121.0,0.505,0.846,0.341,35.0,49.0,0
21800898,2019-02-25,1610612739,1610612757,2018,110.0,0.416,0.885,0.382,22.0,40.0,123.0,0.564,0.773,0.621,26.0,45.0,0
21800899,2019-02-25,1610612765,1610612754,2018,113.0,0.443,0.654,0.439,28.0,47.0,109.0,0.46,0.905,0.385,23.0,42.0,1
21800900,2019-02-25,1610612751,1610612759,2018,101.0,0.4320000000000001,0.75,0.38,24.0,51.0,85.0,0.365,0.917,0.16699999999999998,14.0,47.0,1
21800901,2019-02-25,1610612748,1610612756,2018,121.0,0.495,0.8,0.31,31.0,44.0,124.0,0.506,0.84,0.406,30.0,39.0,0
21800902,2019-02-25,1610612741,1610612749,2018,106.0,0.446,0.682,0.34600000000000003,31.0,41.0,117.0,0.462,0.696,0.34700000000000003,26.0,45.0,0
21800903,2019-02-25,1610612745,1610612737,2018,119.0,0.433,0.867,0.294,24.0,37.0,111.0,0.488,0.696,0.447,21.0,41.0,1
21800904,2019-02-25,1610612763,1610612747,2018,110.0,0.441,0.826,0.25,20.0,57.0,105.0,0.449,0.75,0.37,25.0,46.0,1
21800905,2019-02-25,1610612750,1610612758,2018,112.0,0.506,0.7140000000000001,0.258,23.0,49.0,105.0,0.389,0.759,0.34600000000000003,20.0,44.0,1
21800906,2019-02-25,1610612740,1610612755,2018,110.0,0.423,0.708,0.179,29.0,54.0,111.0,0.436,0.684,0.32299999999999995,23.0,58.0,0
21800907,2019-02-25,1610612746,1610612742,2018,121.0,0.45,0.778,0.378,33.0,40.0,112.0,0.487,0.889,0.389,28.0,45.0,1
21800894,2019-02-24,1610612761,1610612753,2018,98.0,0.418,0.7859999999999999,0.393,30.0,42.0,113.0,0.462,0.75,0.389,29.0,52.0,0
21800895,2019-02-24,1610612743,1610612746,2018,123.0,0.518,0.657,0.353,30.0,56.0,96.0,0.345,0.892,0.14300000000000002,20.0,38.0,1
21800896,2019-02-24,1610612752,1610612759,2018,130.0,0.51,0.737,0.4320000000000001,25.0,49.0,118.0,0.447,0.903,0.25,18.0,50.0,1
21800882,2019-02-23,1610612755,1610612757,2018,115.0,0.483,0.7859999999999999,0.375,28.0,33.0,130.0,0.495,0.931,0.217,29.0,53.0,0
21800883,2019-02-23,1610612737,1610612756,2018,120.0,0.413,0.8420000000000001,0.364,22.0,50.0,112.0,0.441,0.85,0.35100000000000003,25.0,41.0,1
21800884,2019-02-23,1610612766,1610612751,2018,115.0,0.453,0.833,0.343,15.0,42.0,117.0,0.46,0.769,0.395,23.0,42.0,0
21800885,2019-02-23,1610612739,1610612763,2018,112.0,0.443,0.7829999999999999,0.381,25.0,52.0,107.0,0.444,0.7859999999999999,0.2,18.0,43.0,1
21800886,2019-02-23,1610612764,1610612754,2018,112.0,0.532,0.7140000000000001,0.371,27.0,32.0,119.0,0.5660000000000001,0.636,0.44,29.0,41.0,0
21800887,2019-02-23,1610612740,1610612747,2018,128.0,0.521,0.813,0.375,31.0,41.0,115.0,0.5429999999999999,0.654,0.345,33.0,39.0,1
21800888,2019-02-23,1610612748,1610612765,2018,96.0,0.4270000000000001,0.7040000000000001,0.25,18.0,33.0,119.0,0.525,0.8079999999999999,0.424,21.0,41.0,0
21800889,2019-02-23,1610612741,1610612738,2018,126.0,0.534,0.952,0.4,26.0,49.0,116.0,0.489,0.762,0.345,26.0,32.0,1
21800890,2019-02-23,1610612760,1610612758,2018,116.0,0.381,0.7859999999999999,0.304,17.0,59.0,119.0,0.454,0.706,0.368,24.0,47.0,0
21800891,2019-02-23,1610612749,1610612750,2018,140.0,0.526,0.955,0.442,28.0,49.0,128.0,0.49,0.8,0.462,29.0,41.0,1
21800892,2019-02-23,1610612744,1610612745,2018,112.0,0.467,0.7,0.389,26.0,45.0,118.0,0.435,0.917,0.3720000000000001,26.0,49.0,0
21800893,2019-02-23,1610612762,1610612742,2018,125.0,0.482,0.879,0.368,28.0,53.0,109.0,0.423,0.778,0.361,25.0,42.0,1
21800873,2019-02-22,1610612766,1610612764,2018,123.0,0.479,0.818,0.394,26.0,53.0,110.0,0.433,0.889,0.256,24.0,43.0,1
21800874,2019-02-22,1610612754,1610612740,2018,126.0,0.473,0.6859999999999999,0.438,28.0,48.0,111.0,0.462,0.5670000000000001,0.29600000000000004,25.0,51.0,1
21800875,2019-02-22,1610612753,1610612741,2018,109.0,0.506,0.542,0.412,25.0,46.0,110.0,0.444,0.947,0.414,18.0,39.0,0
21800876,2019-02-22,1610612761,1610612759,2018,120.0,0.426,0.813,0.467,24.0,47.0,117.0,0.483,0.8640000000000001,0.324,27.0,48.0,1
21800877,2019-02-22,1610612737,1610612765,2018,122.0,0.489,0.8420000000000001,0.476,21.0,47.0,125.0,0.484,0.643,0.375,20.0,44.0,0
21800878,2019-02-22,1610612752,1610612750,2018,104.0,0.43,0.792,0.379,15.0,47.0,115.0,0.471,0.688,0.458,22.0,42.0,0
21800879,2019-02-22,1610612763,1610612746,2018,106.0,0.3670000000000001,0.861,0.281,20.0,39.0,112.0,0.467,0.857,0.24,21.0,49.0,0
21800880,2019-02-22,1610612742,1610612743,2018,104.0,0.405,0.7879999999999999,0.244,19.0,42.0,114.0,0.408,0.64,0.378,32.0,63.0,0
21800881,2019-02-22,1610612760,1610612762,2018,148.0,0.466,0.8,0.409,29.0,43.0,147.0,0.495,0.8059999999999999,0.45,33.0,61.0,1
21800867,2019-02-21,1610612739,1610612756,2018,111.0,0.494,0.7,0.361,34.0,51.0,98.0,0.417,0.72,0.313,26.0,38.0,1
21800868,2019-02-21,1610612755,1610612748,2018,106.0,0.451,0.7140000000000001,0.269,23.0,51.0,102.0,0.479,0.5,0.273,27.0,40.0,1
21800869,2019-02-21,1610612751,1610612757,2018,99.0,0.391,0.769,0.194,26.0,49.0,113.0,0.438,0.875,0.219,19.0,60.0,0
21800870,2019-02-21,1610612749,1610612738,2018,98.0,0.42,0.7140000000000001,0.359,21.0,55.0,97.0,0.382,0.833,0.35,19.0,50.0,1
21800871,2019-02-21,1610612744,1610612758,2018,125.0,0.457,0.833,0.413,32.0,49.0,123.0,0.434,0.794,0.303,23.0,52.0,1
21800872,2019-02-21,1610612747,1610612745,2018,111.0,0.442,0.818,0.267,22.0,49.0,106.0,0.455,0.933,0.293,18.0,39.0,1
21800864,2019-02-14,1610612753,1610612766,2018,127.0,0.522,0.778,0.436,32.0,50.0,89.0,0.35100000000000003,0.731,0.129,18.0,45.0,1
21800865,2019-02-14,1610612737,1610612752,2018,91.0,0.363,0.789,0.263,19.0,41.0,106.0,0.452,0.6920000000000001,0.387,21.0,52.0,0
21800866,2019-02-14,1610612740,1610612760,2018,131.0,0.5429999999999999,0.792,0.462,35.0,51.0,122.0,0.472,0.923,0.227,27.0,48.0,1
21800853,2019-02-13,1610612739,1610612751,2018,139.0,0.45,0.722,0.429,35.0,57.0,148.0,0.46,0.765,0.4,31.0,60.0,0
21800854,2019-02-13,1610612754,1610612749,2018,97.0,0.42,0.867,0.37,22.0,43.0,106.0,0.442,0.7240000000000001,0.29,22.0,52.0,0
21800855,2019-02-13,1610612738,1610612765,2018,118.0,0.511,0.8,0.41,32.0,47.0,110.0,0.429,0.735,0.325,19.0,41.0,1
21800856,2019-02-13,1610612752,1610612755,2018,111.0,0.4,0.815,0.31,27.0,43.0,126.0,0.5379999999999999,0.7909999999999999,0.348,33.0,47.0,0
21800857,2019-02-13,1610612761,1610612764,2018,129.0,0.478,0.833,0.421,32.0,52.0,120.0,0.44,0.821,0.35,27.0,43.0,1
21800858,2019-02-13,1610612741,1610612763,2018,122.0,0.563,0.828,0.4,28.0,46.0,110.0,0.483,0.765,0.355,33.0,32.0,1
21800861,2019-02-13,1610612750,1610612745,2018,121.0,0.544,0.765,0.5,31.0,47.0,111.0,0.408,0.923,0.358,23.0,37.0,1
21800859,2019-02-13,1610612742,1610612748,2018,101.0,0.386,0.818,0.28800000000000003,24.0,38.0,112.0,0.5429999999999999,0.75,0.4,24.0,47.0,0
21800860,2019-02-13,1610612743,1610612758,2018,120.0,0.455,0.88,0.258,26.0,53.0,118.0,0.452,0.821,0.344,30.0,44.0,1
21800862,2019-02-13,1610612757,1610612744,2018,129.0,0.462,0.794,0.4320000000000001,24.0,48.0,107.0,0.402,0.889,0.342,26.0,49.0,1
21800863,2019-02-13,1610612746,1610612756,2018,134.0,0.595,0.767,0.5,33.0,43.0,107.0,0.465,0.76,0.267,24.0,36.0,1
21800848,2019-02-12,1610612737,1610612747,2018,117.0,0.435,0.8079999999999999,0.381,29.0,47.0,113.0,0.4320000000000001,0.68,0.35,25.0,44.0,1
21800849,2019-02-12,1610612755,1610612738,2018,109.0,0.488,0.71,0.333,21.0,47.0,112.0,0.466,0.81,0.448,24.0,41.0,0
21800850,2019-02-12,1610612763,1610612759,2018,107.0,0.494,0.688,0.333,25.0,48.0,108.0,0.419,0.7929999999999999,0.619,23.0,43.0,0
21800851,2019-02-12,1610612740,1610612753,2018,88.0,0.383,0.75,0.345,21.0,42.0,118.0,0.442,0.955,0.406,32.0,58.0,0
21800852,2019-02-12,1610612744,1610612762,2018,115.0,0.494,0.667,0.317,29.0,40.0,108.0,0.471,0.762,0.385,23.0,49.0,1
21800839,2019-02-11,1610612739,1610612752,2018,107.0,0.4,0.895,0.318,20.0,56.0,104.0,0.457,0.65,0.269,21.0,46.0,1
21800840,2019-02-11,1610612765,1610612764,2018,121.0,0.518,0.857,0.417,25.0,48.0,112.0,0.5,0.737,0.359,31.0,37.0,1
21800841,2019-02-11,1610612754,1610612766,2018,99.0,0.514,0.882,0.32,25.0,39.0,90.0,0.322,0.758,0.175,15.0,51.0,1
21800842,2019-02-11,1610612761,1610612751,2018,127.0,0.5429999999999999,0.9,0.29,32.0,40.0,125.0,0.523,0.722,0.488,33.0,31.0,1
21800843,2019-02-11,1610612741,1610612749,2018,99.0,0.385,0.889,0.321,24.0,45.0,112.0,0.475,0.828,0.316,24.0,49.0,0
21800844,2019-02-11,1610612745,1610612742,2018,120.0,0.467,0.867,0.383,28.0,38.0,104.0,0.479,0.778,0.361,21.0,33.0,1
21800845,2019-02-11,1610612750,1610612746,2018,130.0,0.522,0.833,0.333,28.0,44.0,120.0,0.514,0.872,0.414,24.0,37.0,1
21800846,2019-02-11,1610612760,1610612757,2018,120.0,0.477,0.759,0.457,23.0,45.0,111.0,0.414,0.737,0.379,18.0,46.0,1
21800847,2019-02-11,1610612743,1610612748,2018,103.0,0.4270000000000001,0.846,0.4320000000000001,27.0,45.0,87.0,0.415,0.625,0.273,23.0,47.0,1
21800834,2019-02-10,1610612742,1610612757,2018,102.0,0.414,0.7829999999999999,0.324,20.0,39.0,101.0,0.488,0.5710000000000001,0.31,24.0,48.0,1
21800835,2019-02-10,1610612755,1610612747,2018,143.0,0.5770000000000001,0.8640000000000001,0.5,33.0,42.0,120.0,0.516,0.737,0.37,31.0,43.0,1
21800836,2019-02-10,1610612758,1610612756,2018,117.0,0.452,0.727,0.29,26.0,49.0,104.0,0.418,0.733,0.222,22.0,54.0,1
21800837,2019-02-10,1610612737,1610612753,2018,108.0,0.463,0.84,0.406,27.0,33.0,124.0,0.473,0.893,0.35100000000000003,29.0,49.0,0
21800838,2019-02-10,1610612744,1610612748,2018,120.0,0.537,0.731,0.361,28.0,36.0,118.0,0.457,0.5,0.419,32.0,52.0,1
21800825,2019-02-09,1610612762,1610612759,2018,125.0,0.522,0.75,0.39,29.0,52.0,105.0,0.449,0.9,0.318,24.0,36.0,1
21800826,2019-02-09,1610612754,1610612739,2018,105.0,0.536,0.6,0.34600000000000003,31.0,43.0,90.0,0.443,0.444,0.444,23.0,30.0,1
21800827,2019-02-09,1610612737,1610612766,2018,120.0,0.535,0.737,0.424,26.0,36.0,129.0,0.545,0.778,0.452,30.0,37.0,0
21800828,2019-02-09,1610612752,1610612761,2018,99.0,0.415,0.579,0.4,22.0,57.0,104.0,0.384,0.828,0.4,27.0,47.0,0
21800829,2019-02-09,1610612738,1610612746,2018,112.0,0.424,0.8059999999999999,0.34600000000000003,21.0,45.0,123.0,0.476,0.775,0.4,28.0,49.0,0
21800830,2019-02-09,1610612741,1610612764,2018,125.0,0.505,0.75,0.261,28.0,45.0,134.0,0.579,0.857,0.444,38.0,39.0,0
21800831,2019-02-09,1610612763,1610612740,2018,99.0,0.4320000000000001,0.833,0.276,27.0,45.0,90.0,0.395,0.593,0.182,25.0,52.0,1
21800832,2019-02-09,1610612745,1610612760,2018,112.0,0.43,0.733,0.35600000000000004,18.0,39.0,117.0,0.449,0.8,0.382,20.0,53.0,0
21800833,2019-02-09,1610612749,1610612753,2018,83.0,0.326,0.833,0.171,18.0,51.0,103.0,0.468,0.833,0.37,28.0,57.0,0
21800817,2019-02-08,1610612765,1610612752,2018,120.0,0.488,0.7929999999999999,0.433,24.0,46.0,103.0,0.449,0.634,0.318,22.0,39.0,1
21800818,2019-02-08,1610612755,1610612743,2018,117.0,0.5,0.906,0.455,23.0,42.0,110.0,0.489,0.923,0.231,35.0,40.0,1
21800819,2019-02-08,1610612764,1610612739,2018,119.0,0.5,0.938,0.343,35.0,48.0,106.0,0.375,0.88,0.316,21.0,52.0,1
21800820,2019-02-08,1610612751,1610612741,2018,106.0,0.415,0.938,0.317,26.0,33.0,125.0,0.541,0.792,0.5,27.0,50.0,0
21800821,2019-02-08,1610612742,1610612749,2018,107.0,0.414,0.65,0.415,23.0,37.0,122.0,0.5479999999999999,0.833,0.278,25.0,51.0,0
21800822,2019-02-08,1610612756,1610612744,2018,107.0,0.386,0.767,0.194,23.0,48.0,117.0,0.506,0.7140000000000001,0.345,30.0,49.0,0
21800823,2019-02-08,1610612740,1610612750,2018,122.0,0.473,0.964,0.3,27.0,45.0,117.0,0.505,0.727,0.429,22.0,49.0,1
21800824,2019-02-08,1610612758,1610612748,2018,102.0,0.411,0.76,0.34600000000000003,18.0,46.0,96.0,0.4320000000000001,0.474,0.333,26.0,49.0,1
21800811,2019-02-07,1610612754,1610612746,2018,116.0,0.563,0.818,0.409,26.0,42.0,92.0,0.435,0.632,0.353,23.0,36.0,1
21800812,2019-02-07,1610612753,1610612750,2018,122.0,0.542,0.913,0.423,23.0,41.0,112.0,0.465,0.833,0.385,23.0,43.0,1
21800813,2019-02-07,1610612737,1610612761,2018,101.0,0.45,0.52,0.457,25.0,42.0,119.0,0.46,0.7879999999999999,0.325,29.0,50.0,0
21800814,2019-02-07,1610612738,1610612747,2018,128.0,0.489,1.0,0.421,35.0,48.0,129.0,0.515,0.389,0.537,35.0,43.0,0
21800815,2019-02-07,1610612760,1610612763,2018,117.0,0.478,0.636,0.386,29.0,44.0,95.0,0.442,0.87,0.292,19.0,45.0,1
21800816,2019-02-07,1610612757,1610612759,2018,127.0,0.5379999999999999,1.0,0.355,26.0,33.0,118.0,0.527,0.7140000000000001,0.5710000000000001,19.0,43.0,1
21800804,2019-02-06,1610612751,1610612743,2018,135.0,0.511,0.727,0.5589999999999999,36.0,40.0,130.0,0.505,0.81,0.371,32.0,48.0,1
21800805,2019-02-06,1610612741,1610612740,2018,120.0,0.495,0.737,0.444,27.0,36.0,125.0,0.529,0.667,0.429,26.0,46.0,0
21800806,2019-02-06,1610612749,1610612764,2018,148.0,0.602,0.654,0.633,33.0,34.0,129.0,0.522,0.8420000000000001,0.459,34.0,40.0,1
21800807,2019-02-06,1610612742,1610612766,2018,99.0,0.404,0.706,0.306,25.0,57.0,93.0,0.404,0.706,0.243,17.0,47.0,1
21800808,2019-02-06,1610612762,1610612756,2018,116.0,0.5,0.6559999999999999,0.393,29.0,43.0,88.0,0.467,0.789,0.17600000000000002,23.0,36.0,1
21800809,2019-02-06,1610612758,1610612745,2018,101.0,0.429,0.6,0.333,21.0,54.0,127.0,0.45,0.944,0.392,17.0,42.0,0
21800810,2019-02-06,1610612744,1610612759,2018,141.0,0.579,0.7140000000000001,0.471,42.0,52.0,102.0,0.4320000000000001,0.952,0.375,24.0,30.0,1
21800796,2019-02-05,1610612766,1610612746,2018,115.0,0.419,0.846,0.35700000000000004,19.0,44.0,117.0,0.483,0.882,0.75,25.0,48.0,0
21800797,2019-02-05,1610612739,1610612738,2018,96.0,0.417,0.875,0.273,21.0,47.0,103.0,0.488,1.0,0.34600000000000003,29.0,42.0,0
21800798,2019-02-05,1610612754,1610612747,2018,136.0,0.5710000000000001,0.625,0.5589999999999999,37.0,40.0,94.0,0.467,0.769,0.19,25.0,34.0,1
21800799,2019-02-05,1610612752,1610612765,2018,92.0,0.4,0.733,0.273,17.0,44.0,105.0,0.468,0.792,0.353,22.0,41.0,0
21800800,2019-02-05,1610612755,1610612761,2018,107.0,0.443,0.927,0.292,20.0,34.0,119.0,0.461,0.813,0.355,27.0,42.0,0
21800801,2019-02-05,1610612763,1610612750,2018,108.0,0.419,0.7240000000000001,0.441,18.0,39.0,106.0,0.448,0.95,0.31,26.0,55.0,1
21800802,2019-02-05,1610612760,1610612753,2018,132.0,0.5,0.73,0.433,25.0,49.0,122.0,0.467,0.794,0.297,27.0,40.0,1
21800803,2019-02-05,1610612757,1610612748,2018,108.0,0.452,0.75,0.385,30.0,33.0,118.0,0.542,0.84,0.318,18.0,46.0,0
21800790,2019-02-04,1610612765,1610612743,2018,129.0,0.545,0.85,0.4320000000000001,32.0,53.0,103.0,0.446,0.545,0.321,28.0,32.0,1
21800791,2019-02-04,1610612764,1610612737,2018,129.0,0.495,0.7240000000000001,0.316,34.0,40.0,137.0,0.505,0.862,0.5,29.0,50.0,0
21800792,2019-02-04,1610612751,1610612749,2018,94.0,0.324,0.821,0.119,23.0,56.0,113.0,0.426,0.68,0.256,29.0,59.0,0
21800793,2019-02-04,1610612740,1610612754,2018,107.0,0.433,0.833,0.237,26.0,55.0,109.0,0.451,0.708,0.35700000000000004,25.0,43.0,0
21800794,2019-02-04,1610612756,1610612745,2018,110.0,0.536,0.722,0.28,29.0,38.0,118.0,0.494,0.76,0.317,19.0,43.0,0
21800795,2019-02-04,1610612758,1610612759,2018,127.0,0.556,0.609,0.406,26.0,48.0,112.0,0.429,0.905,0.281,18.0,46.0,1
21800787,2019-02-03,1610612752,1610612763,2018,84.0,0.378,0.727,0.3,20.0,45.0,96.0,0.407,0.722,0.34600000000000003,25.0,49.0,0
21800788,2019-02-03,1610612738,1610612760,2018,134.0,0.593,0.765,0.382,36.0,38.0,129.0,0.489,0.735,0.4,25.0,42.0,1
21800789,2019-02-03,1610612761,1610612746,2018,121.0,0.457,0.8390000000000001,0.273,21.0,56.0,103.0,0.4270000000000001,0.862,0.16699999999999998,15.0,36.0,1
21800775,2019-02-02,1610612765,1610612746,2018,101.0,0.422,0.7,0.405,21.0,38.0,111.0,0.488,0.618,0.5,22.0,47.0,0
21800776,2019-02-02,1610612766,1610612741,2018,125.0,0.524,0.862,0.438,25.0,36.0,118.0,0.519,1.0,0.375,20.0,39.0,1
21800777,2019-02-02,1610612753,1610612751,2018,102.0,0.436,0.833,0.37,25.0,49.0,89.0,0.363,0.813,0.263,23.0,50.0,1
21800778,2019-02-02,1610612764,1610612749,2018,115.0,0.462,0.731,0.303,28.0,46.0,131.0,0.495,1.0,0.436,30.0,46.0,0
21800780,2019-02-02,1610612739,1610612742,2018,98.0,0.4,0.7879999999999999,0.174,20.0,44.0,111.0,0.476,0.789,0.41,20.0,50.0,0
21800781,2019-02-02,1610612748,1610612754,2018,88.0,0.423,0.731,0.3,21.0,43.0,95.0,0.4270000000000001,0.706,0.292,26.0,43.0,0
